TIME,APPLICATION,SHAREDSORT,LOCKLIST,PACKAGECACHE,PRIVATE
14:42:37,3392,2304,136000,1856,79040
14:42:39,3392,2304,136000,1856,79040
14:42:41,3392,2304,136000,1856,73600
14:42:43,3392,2304,136000,1856,73600
14:42:45,3392,2304,136000,1856,73600
14:42:47,3392,2304,136000,1856,73600
14:42:49,3392,2304,136000,1856,73600
14:42:51,3392,2304,136000,1856,73600
14:42:53,3392,2304,136000,1856,73600
14:42:55,3392,2304,136000,1856,73600
14:42:57,3392,2304,136000,1856,73600
14:42:59,3392,2304,136000,1856,73600
14:43:01,3392,2304,136000,1856,73600
14:43:03,3392,2304,136000,1856,73600
14:43:05,3392,2304,136000,1856,73600
14:43:07,3392,2304,136000,1856,73600
14:43:09,3392,2304,136000,1856,73600
14:43:11,3392,2304,136000,1856,73600
14:43:13,3648,2304,136000,1856,73600
14:43:15,3520,2304,136000,1856,73600
14:43:17,3520,2304,136000,1856,73600
14:43:19,3392,2304,136000,1856,73600
14:43:21,3392,2304,136000,1856,73600
14:43:23,3392,2304,136000,1856,73600
14:43:25,3392,2304,136000,1856,73600
14:43:27,3392,2304,136000,1856,73600
14:43:29,3392,2304,136000,1856,73600
14:43:31,3392,2304,136000,1856,73600
14:43:33,3392,2304,136000,1856,73600
14:43:35,3392,2304,136000,1856,73600
14:43:37,3392,2304,136000,1856,73600
14:43:39,3392,2304,136000,1856,73600
14:43:41,3392,2304,136000,1856,73600
14:43:43,3392,2304,136000,1856,73600
14:43:45,3392,2304,136000,1856,73600
14:43:47,3392,2304,136000,1856,73600
14:43:49,3392,2304,136000,1856,73600
14:43:51,3392,2304,136000,1856,73600
14:43:53,3392,2304,136000,1856,73600
14:43:56,3392,2304,136000,1856,73600
14:43:58,3392,2304,136000,1856,73600
14:44:00,3392,2304,136000,1856,73600
14:44:02,3392,2304,136000,1856,73600
14:44:04,3392,2304,136000,1856,73856
14:44:06,3392,2304,136000,1856,73600
14:44:08,3392,2304,136000,1856,73600
14:44:10,3392,2304,136000,1856,73600
14:44:12,3392,2304,136000,1856,73600
14:44:14,3392,2304,136000,1856,73600
14:44:16,3392,2304,136000,1856,73856
14:44:18,3392,2304,136000,1856,73600
14:44:20,3392,2304,136000,1856,73600
14:44:22,3392,2304,136000,1856,73600
14:44:24,3392,2304,136000,1856,73600
14:44:26,3392,2304,136000,1856,73600
14:44:28,3392,2304,136000,1856,73600
14:44:30,3392,2304,136000,1856,73856
14:44:32,3392,2304,136000,1856,73600
14:44:34,3392,2304,136000,1856,73600
14:44:36,3392,2304,136000,1856,73600
14:44:38,3392,2304,136000,1856,73600
14:44:40,3392,2304,136000,1856,73600
14:44:42,3392,2304,136000,1856,73600
14:44:44,3392,2304,136000,1856,73600
14:44:46,3392,2304,136000,1856,73600
14:44:48,3392,2304,136000,1856,73600
14:44:50,3392,2304,136000,1856,73600
14:44:52,3392,2304,136000,1856,73600
14:44:54,3392,2304,136000,1856,73600
14:44:56,3392,2304,136000,1856,73600
14:44:58,3392,2304,136000,1856,73600
14:45:00,3392,2304,136000,1856,73600
14:45:02,3392,2304,136000,1856,73600
14:45:04,3392,2304,136000,1856,73600
14:45:06,3392,2304,136000,1856,73600
14:45:08,3392,2304,136000,1856,73600
14:45:10,3392,2304,136000,1856,74112
14:45:12,3392,2304,136000,1856,74112
14:45:14,3392,2304,136000,1856,74112
14:45:16,3392,2304,136000,1856,74112
14:45:18,3392,2304,136000,1856,74112
14:45:20,3392,2304,136000,1856,74112
14:45:22,3520,2304,136000,1856,74048
14:45:24,3520,2304,136000,1856,74048
14:45:26,3520,2304,136000,1856,74048
14:45:28,3392,2304,136000,1856,74048
14:45:30,3392,2304,136000,1856,74048
14:45:32,3392,2304,136000,1856,74048
14:45:34,3392,2304,136000,1856,74048
14:45:36,3392,2304,136000,1856,74048
14:45:38,3392,2304,136000,1856,74048
14:45:40,3392,2304,136000,1856,74048
14:45:42,3392,2304,136000,1856,74048
14:45:44,3392,2304,136000,1856,74048
14:45:46,3392,2304,136000,1856,74048
14:45:48,3392,2304,136000,1856,74048
14:45:50,3392,2304,136000,1856,74048
14:45:52,3392,2304,136000,1856,74048
14:45:54,3392,2304,136000,1856,74048
14:45:56,3392,2304,136000,1856,74048
14:45:58,3392,2304,136000,1856,74048
14:46:00,3392,2304,136000,1856,74048
14:46:02,3392,2304,136000,1856,74048
14:46:04,3392,2304,136000,1856,74048
14:46:06,3392,2304,136000,1856,74048
14:46:08,3392,2304,136000,1856,74304
14:46:10,3392,2304,136000,1856,74560
14:46:12,3392,2304,136000,1856,74560
14:46:14,3392,2304,136000,1856,74048
14:46:16,3392,2304,136000,1856,74048
14:46:18,3392,2304,136000,1856,74048
14:46:20,3392,2304,136000,1856,73536
14:46:22,3392,2304,136000,1856,73536
14:46:24,3392,2304,136000,1856,73536
14:46:26,3392,2304,136000,1856,73536
14:46:28,3392,2304,136000,1856,73536
14:46:30,3392,2304,136000,1856,73536
14:46:32,3392,2304,136000,1856,73536
14:46:34,3392,2304,136000,1856,73536
14:46:36,3392,2304,136000,1856,73536
14:46:38,3392,2304,136000,1856,73536
14:46:40,3392,2304,136000,1856,73536
14:46:42,3392,2304,136000,1856,73536
14:46:44,3392,2304,136000,1856,73536
14:46:46,3392,2304,136000,1856,73536
14:46:48,3392,2304,136000,1856,73536
14:46:50,3392,2304,136000,1856,73536
14:46:52,3392,2304,136000,1856,73536
14:46:54,3392,2304,136000,1856,73536
14:46:56,3392,2304,136000,1856,73536
14:46:58,3392,2304,136000,1856,73536
14:47:00,3392,2304,136000,1856,73536
14:47:02,3392,2304,136000,1856,73536
14:47:04,3392,2304,136000,1856,73536
14:47:06,3392,2304,136000,1856,73536
14:47:08,3392,2304,136000,1856,73600
14:47:10,3392,2304,136000,1856,74048
14:47:12,3392,2304,136000,1856,74048
14:47:14,3392,2304,136000,1856,74048
14:47:16,3392,2304,136000,1856,74048
14:47:18,3392,2304,136000,1856,74048
14:47:20,3392,2304,136000,1856,74048
14:47:22,3392,2304,136000,1856,74048
14:47:24,3392,2304,136000,1856,74048
14:47:26,3392,2304,136000,1856,74048
14:47:28,3392,2304,136000,1856,74048
14:47:30,3392,2304,136000,1856,74048
14:47:32,3392,2304,136000,1856,74048
14:47:34,3392,2304,136000,1856,74048
14:47:36,3392,2304,136000,1856,74048
14:47:38,3392,2304,136000,1856,74048
14:47:40,3392,2304,136000,1856,74048
14:47:42,3392,2304,136000,1856,74048
14:47:44,3392,2304,136000,1856,74048
14:47:46,3392,2304,136000,1856,74048
14:47:48,3392,2304,136000,1856,74048
14:47:50,3392,2304,136000,1856,74048
14:47:52,3392,2304,136000,1856,74048
14:47:54,3392,2304,136000,1856,74048
14:47:56,3392,2304,136000,1856,74048
14:47:58,3392,2304,136000,1856,74048
14:48:00,3392,2304,136000,1856,74048
14:48:02,3392,2304,136000,1856,74048
14:48:04,3392,2304,136000,1856,74048
14:48:06,3392,2304,136000,1856,74048
14:48:08,3392,2304,136000,1856,74304
14:48:11,3392,2304,136000,1856,74560
14:48:13,3392,2304,136000,1856,74560
14:48:15,3392,2304,136000,1856,74560
14:48:17,3392,2304,136000,1856,74560
14:48:19,3392,2304,136000,1856,74560
14:48:21,3392,2304,136000,1856,74560
14:48:23,3392,2304,136000,1856,74112
14:48:25,3392,2304,136000,1856,74368
14:48:27,3392,2304,136000,1856,74112
14:48:29,3392,2304,136000,1856,73600
14:48:31,3392,2304,136000,1856,73600
14:48:33,3392,2304,136000,1856,73600
14:48:35,3392,2304,136000,1856,73600
14:48:37,3392,2304,136000,1856,73600
14:48:39,3392,2304,136000,1856,73856
14:48:41,3392,2304,136000,1856,73600
14:48:43,3392,2304,136000,1856,73600
14:48:45,3392,2304,136000,1856,73600
